seq;timestamp_ms;red;ir;red_corrected;ir_corrected
3635;207864;40696;100303;-41.5196118312;-1.958674123
3636;207884;40699;100296;-38.3742166359;-8.8444245756
3637;207904;40693;100306;-44.1997588211;1.2196291828
3638;207906;40705;100310;-32.0485108863;5.1961555534
3639;207926;40665;100259;-71.5660865401;-45.5447077397
3640;207959;40721;100328;-14.9738710085;22.9883659218
3641;207984;40683;100336;-53.1876243291;31.0565039989
3642;207993;40693;100332;-43.0678052834;26.958953182
3643;208013;40692;100301;-43.7143674764;-4.0808299791
3644;208033;40703;100336;-32.4170055293;30.7043110081
3645;208053;40705;100338;-30.1304390628;32.4802515228
3646;208070;40702;100333;-32.6775216896;27.4016595834
3647;208088;40697;100342;-37.7099673517;36.3310128706
3648;208122;40698;100343;-37.6234880986;36.9862524008
3649;208126;40695;100320;-40.4220613068;13.9196277992
3650;208146;40737;100326;1.6270551575;19.9198347456
3651;208166;40722;100347;-13.2487480481;40.8155680427
3652;208186;40710;100337;-25.0648463255;30.7623500589
3653;208214;40716;100326;-18.4494340524;19.2050950763
3654;208232;40705;100340;-29.2919057725;32.95473403
3655;208249;40704;100338;-30.4877520796;31.2511470923
3656;208268;40714;100321;-19.5153166461;14.2622168522
3657;208298;40696;100311;-36.8984021387;3.9442766325
3658;208314;40698;100323;-34.7316408535;15.7688567317
3659;208334;40700;100309;-32.84421985;1.8251868489
3660;208354;40694;100310;-38.9276186098;2.876590897
3661;208378;40696;100293;-36.8683194216;-13.9843089011
3662;208395;40691;100287;-41.4826686624;-19.9337549469
3663;208412;40683;100283;-49.3167430689;-23.9106061254
3664;208432;40688;100298;-44.3533060091;-8.8408680892
3665;208458;40689;100290;-43.2035233736;-16.8690577398
3666;208472;40685;100275;-46.88845919;-31.6692638044
3667;208492;40699;100256;-32.5813798047;-50.3035050298
3668;208524;40684;100260;-47.4483723134;-46.0041306856
3669;208532;40688;100271;-43.2177306971;-34.8527193101
3670;208552;40657;100280;-73.5948367325;-25.9176040456
3671;208569;40687;100273;-43.0181316647;-32.8426022201
3672;208595;40686;100286;-43.9435017789;-19.3208589619
3673;208626;40691;100277;-38.8140578203;-28.2021799609
3674;208646;40683;100283;-46.6041362977;-22.1520976076
3675;208666;40698;100291;-31.4703780259;-14.1425495746
3676;208669;40690;100274;-39.2780828538;-31.0000687374
3677;208689;40688;100260;-41.8755963442;-44.8854294739
3678;208706;40686;100291;-42.9241470805;-14.0032872791
3679;208735;40694;100280;-34.788845051;-24.7016336944
3680;208755;40664;100290;-64.4117680863;-14.6809021561
3681;208775;40692;100274;-36.1762999748;-30.5805117531
3682;208801;40689;100295;-38.8950572281;-9.6395582098
3683;208808;40793;100293;64.8046286421;-11.6226552979
3684;208828;40693;100282;-35.0024134662;-22.3357589948
3685;208847;40682;100291;-45.2436228627;-12.8635551888
3686;208880;40691;100293;-36.8610346441;-11.1296937284
3687;208894;40693;100294;-34.5651648587;-10.1217440085
3688;208914;40695;100297;-32.2985789735;-7.0496750007
3689;208934;40694;100297;-33.0277987327;-6.9777577674
3690;208952;40700;100317;-26.9872247239;13.0175549649
3691;208972;40676;100304;-51.0056114167;0.1101067723
3692;208989;40699;100302;-27.7051619553;-2.3820920464
3693;209006;40696;100311;-30.3700924758;6.4768379406
3694;209034;40689;100293;-37.5276738954;-11.2227521581
3695;209054;40698;100305;-28.2755670336;0.7758149279
3696;209074;40695;100313;-31.0091610588;8.7344303002
3697;209097;40679;100299;-46.7379379372;-5.1626679932
3698;209117;40689;100295;-36.6461392936;-8.9521196842
3699;209134;40694;100321;-32.2034026695;17.0050502787
3700;209151;40685;100304;-40.2633998572;-0.39695915
3701;209167;40689;100309;-35.992827307;4.4936947703
3702;209190;40696;100308;-29.4548170325;3.8556748809
3703;209220;40685;100312;-40.0983097583;7.8931114988
3704;209240;40696;100295;-28.6041347228;-9.1264413546
3705;209260;40685;100296;-39.0556708155;-8.1512006506
3706;209280;40686;100301;-38.7533920519;-2.9912702847
3707;209298;40692;100286;-32.5215264105;-18.0052622099
3708;209317;40687;100286;-36.8301638817;-18.1605034625
3709;209334;40694;100264;-29.7027683696;-39.9950836995
3710;209360;40689;100253;-34.7942489884;-50.5017032863
3711;209383;40679;100256;-44.5858233142;-47.2648828548
3712;209403;40685;100259;-38.2646783839;-44.2323494967
3713;209423;40671;100271;-51.8744842348;-32.2608991733
3714;209444;40662;100268;-61.9666042163;-34.5972220429
3715;209461;40693;100257;-29.1420131936;-45.3687326564
3716;209478;40677;100255;-45.2490015856;-47.3332176626
3717;209486;40675;100246;-47.2356923021;-56.1544730535
3718;209506;40669;100255;-53.0277447192;-46.807830647
3719;209526;40665;100241;-56.7132935417;-60.3286184703
3720;209546;40678;100254;-43.4652525897;-46.9159016935
3721;209572;40676;100251;-45.0914335843;-50.2524809801
3722;209587;40678;100261;-42.9614776369;-40.0516243629
3723;209608;40687;100264;-33.948934026;-36.5467965064
3724;209635;40682;100260;-38.561905745;-40.4069029588
3725;209654;40670;100259;-50.2370099531;-41.2653236644
3726;209674;40676;100283;-44.0489959976;-17.1840093609
3727;209694;40677;100277;-42.8670786391;-23.0731016288
3728;209714;40662;100262;-57.7137136782;-37.6837335287
3729;209730;40687;100264;-32.2227102525;-35.8039952999
3730;209761;40670;100280;-48.8092814492;-19.5501435779
3731;209777;40681;100265;-37.7450279539;-34.2994795918
3732;209794;40690;100268;-28.550569127;-31.1821549711
3733;209814;40680;100281;-38.2688476554;-18.1551853985
3734;209841;40683;100282;-35.4640347339;-17.1610427872
3735;209866;40682;100278;-36.0713311938;-21.0540597463
3736;209871;40675;100282;-42.7999273952;-16.9570436296
3737;209891;40671;100245;-46.4284390377;-53.5573699171
3738;209910;40678;100277;-39.1618858489;-21.6780486599
3739;209930;40687;100267;-30.4335806727;-31.3432542679
3740;209953;40681;100273;-36.4751815454;-25.3446911183
3741;209981;40674;100290;-43.0833616522;-8.3182077255
3742;209990;40679;100275;-37.8474333389;-23.1318919101
3743;210010;40681;100281;-35.5842127509;-16.8411708281
3744;210037;40673;100274;-42.8406204648;-23.884700924
3745;210053;40680;100276;-36.8890271537;-21.7659511203
3746;210074;40690;100283;-26.4906208045;-14.7922375104
3747;210092;40682;100273;-33.7212710168;-24.6406092431
3748;210112;40677;100272;-37.8369052337;-25.4632951919
3749;210142;40679;100259;-35.6506857948;-38.313134697
3750;210162;40680;100260;-34.9308019179;-37.2090681429
3751;210178;40673;100255;-41.7661493397;-41.8692855347
3752;210194;40681;100255;-34.0324577957;-41.7688735388
3753;210210;40669;100232;-45.7029681544;-64.3545187921
3754;210234;40675;100229;-39.7489023366;-66.9886103035
3755;210254;40653;100252;-61.6707863143;-43.7600882879
3756;210274;40675;100216;-39.7042015652;-79.3526441158
3757;210298;40670;100226;-44.4525730176;-69.1064756225
3758;210318;40655;100223;-58.8305190192;-71.9411599329
3759;210338;40649;100223;-64.2743493064;-71.3723204752
3760;210354;40652;100223;-60.8934889357;-70.8157506654
3761;210372;40673;100206;-39.8166957672;-87.4587848603
3762;210396;40669;100216;-43.5062467433;-77.3505956588
3763;210422;40654;100220;-58.0168577827;-72.9309841118
3764;210442;40666;100196;-45.627787096;-96.3696842282
3765;210462;40661;100198;-50.2148640753;-93.8207823161
3766;210483;40663;100206;-47.9030565976;-85.5611493797
3767;210501;40650;100200;-61.3318429176;-91.1573808572
3768;210518;40656;100191;-55.2914996962;-99.6182227803
3769;210543;40656;100210;-54.618538883;-80.1149502633
3770;210553;40651;100213;-59.305705685;-76.7300819816
3771;210573;40656;100198;-54.0901259668;-91.2879126943
3772;210593;40651;100191;-58.8508970403;-97.813013907
3773;210613;40654;100203;-55.6281371514;-85.4005492671
3774;210641;40650;100210;-58.7069327143;-78.0698614957
3775;210661;40646;100200;-62.8162860878;-87.6531925337
3776;210667;40657;100187;-51.6078591979;-100.1557941863
3777;210687;40660;100195;-48.2232153891;-91.7001246801
3778;210723;40632;100200;-75.9856482021;-86.2308345895
3779;210743;40645;100197;-62.7873695919;-88.7631989789
3780;210761;40642;100219;-64.9701390594;-66.5273480164
3781;210780;40646;100217;-60.7856845673;-68.1129922703
3782;210796;40652;100220;-54.4777532955;-64.6238882606
3783;210813;40651;100225;-55.5956282738;-59.4406463044
3784;210830;40646;100202;-59.9650621661;-81.9618615851
3785;210863;40645;100224;-60.7484836016;-59.6681477077
3786;210883;40662;100217;-43.6256950456;-66.3496447013
3787;210903;40648;100222;-57.3549726669;-61.0936936892
3788;210923;40641;100218;-63.9716610158;-64.8551614435
3789;210941;40657;100210;-47.6888061134;-72.5027710651
3790;210959;40644;100219;-60.5002084969;-63.1945279309
3791;210986;40649;100242;-55.3643947221;-40.1498678673
3792;211006;40655;100227;-49.2037256659;-54.8611344276
3793;211026;40647;100210;-56.9988451965;-71.4270664401
3794;211046;40665;100216;-38.8853824718;-65.0247667926
3795;211066;40659;100211;-44.1268823042;-69.8073224743
3796;211086;40572;100188;-130.5449009664;-92.4555722884
3797;211103;40601;100219;-100.9166351809;-61.016093995
3798;211119;40667;100203;-34.8849663819;-76.6484731778
3799;211135;40652;100182;-49.5336718724;-97.3281576183
3800;211163;40653;100189;-48.560647037;-89.8356308306
3801;211183;40650;100163;-51.6734243853;-115.1061443151
3802;211203;40627;100172;-74.6724813913;-105.4245239204
3803;211225;40643;100195;-57.0771439451;-82.6150719179
3804;211241;40633;100178;-67.6398528972;-98.9393086666
3805;211257;40636;100176;-65.1419876413;-100.3196320992
3806;211273;40648;100187;-51.9817187666;-88.8214037814
3807;211296;40633;100179;-67.1701124385;-96.2240268944
3808;211322;40645;100186;-54.7497744143;-88.7632925711
3809;211342;40651;100201;-48.333219779;-73.3919449603
3810;211362;40646;100194;-52.892859065;-79.987417078
3811;211382;40642;100197;-57.1752618012;-76.3613716847
3812;211399;40655;100198;-43.9387359068;-75.1647639889
3813;211415;40641;100183;-56.9506985119;-90.1772812104
3814;211437;40633;100191;-64.5658757689;-81.626288317
3815;211461;40644;100205;-53.5296940109;-67.2669107912
3816;211481;40647;100211;-50.4937557447;-60.9702603219
3817;211501;40650;100207;-47.4740646634;-64.655112154
3818;211523;40648;100205;-49.3931815156;-66.3884518218
3819;211541;40639;100198;-58.0919038574;-73.0907308964
3820;211559;40645;100190;-51.9921131388;-80.6714407609
3821;211587;40656;100194;-40.817332772;-76.1788701072
3822;211587;40644;100201;-52.5602106105;-68.838826629
3823;211607;40648;100210;-48.3272849194;-59.4961698234
3824;211627;40641;100208;-55.0649047002;-61.1988383059
3825;211647;40638;100201;-57.7888727679;-67.8680161713
3826;211675;40628;100204;-67.0661973417;-64.8385031983
3827;211693;40638;100210;-57.0394516185;-58.4895182041
3828;211710;40644;100212;-51.9336172156;-56.229328844
3829;211747;40635;100197;-60.1300470627;-70.8333480769
3830;211767;40647;100232;-47.8688644648;-35.5669467179
3831;211787;40637;100230;-57.5588374909;-37.2914080422
3832;211803;40644;100208;-50.3563471292;-59.0041884272
3833;211823;40632;100206;-62.2844386818;-60.9255629597
3834;211840;40639;100220;-54.4367302571;-46.7683913419
3835;211859;40639;100212;-54.1560280645;-54.0914696765
3836;211877;40643;100216;-49.6396901601;-49.481649147
3837;211900;40640;100203;-52.561447031;-62.4489580497
3838;211920;40634;100215;-58.483158588;-50.5009332696
3839;211930;40643;100216;-49.3367784067;-49.3179786171
3840;211950;40648;100220;-44.2589760009;-44.7880991747
3841;211970;40630;100216;-62.0922389075;-48.2393203621
3842;212005;40655;100198;-35.6338853374;-66.5191701696
3843;212023;40592;100218;-97.8842994763;-46.5264798866
3844;212040;40636;100213;-53.8296379751;-51.2972272011
3845;212060;40642;100208;-47.9408875555;-56.0260609396
3846;212079;40649;100214;-41.1703924306;-49.8051650111
3847;212099;40638;100218;-52.9266856244;-45.7134697402
3848;212119;40643;100219;-48.7092470607;-44.6278806121
3849;212137;40646;100241;-46.9803035449;-22.17085565
3850;212156;40647;100240;-45.5250857009;-23.3217554566
3851;212173;40645;100260;-46.4046055551;-3.7783980745
3852;212198;40659;100255;-32.848900924;-8.3003294834
3853;212221;40647;100272;-44.1524961659;8.4531592757
3854;212244;40652;100267;-37.6818590342;2.7069413516
3855;212264;40668;100299;-20.3551535075;33.8107676552
3856;212284;40679;100306;-8.0839253872;39.8805280828
3857;212306;40684;100335;-7.9959938653;69.1634082162
3858;212324;40682;100335;-10.0749634243;68.8285114531
3859;212334;40694;100349;1.3290900303;82.3306183412
3860;212354;40694;100377;-0.8607693119;109.6572803358
3861;212388;40689;100402;-7.1578462614;133.6085622217
3862;212408;40710;100410;13.4732055166;140.6323787543
3863;212427;40717;100427;18.6626081384;156.9393540596
3864;212444;40717;100514;20.3904915289;242.537938095
3865;212462;40728;100450;31.8254191164;177.0445328811
3866;212486;40732;100467;33.9171859745;193.040602472
3867;212497;40723;100473;24.8486247014;197.9342853819
3868;212517;40726;100488;28.5116665143;211.6061166235
3869;212537;40720;100477;23.2056579373;199.3383937188
3870;212557;40734;100507;37.8304442223;227.9258144386
3871;212575;40736;100521;39.4102540239;240.1287210594
3872;212594;40743;100516;45.8190867118;234.8422423258
3873;212618;40743;100524;45.1602409361;241.7855997976
3874;212642;40729;100510;29.8328200858;227.0817685463
3875;212664;40734;100517;34.6512034515;232.8177684825
3876;212684;40730;100524;30.7102824936;238.428411142
3877;212704;40745;100524;45.6953667767;237.0451663061
3878;212719;40746;100529;46.3026736733;241.2095468254
3879;212735;40747;100514;47.6555579193;224.9776969204
3880;212751;40748;100547;49.5337203262;256.1688728561
3881;212771;40736;100551;38.7082948215;258.7655261966
3882;212791;40744;100543;46.5943103728;250.3351059427
3883;212818;40751;100548;53.8201633814;254.0651468868
3884;212838;40750;100549;52.9359855989;253.7229428207
3885;212866;40741;100556;43.8053079383;259.0171270138
3886;212888;40730;100542;34.0908282724;244.0997874615
3887;212904;40749;100556;52.2419387287;257.7296200117
3888;212920;40714;100551;17.5901349779;251.903267153
3889;212945;40740;100563;40.1494231102;263.961477718
3890;212970;40752;100572;53.0262875319;270.9163383021
3891;212990;40741;100571;43.4481601408;267.69208871
3892;213010;40739;100589;42.8812193363;283.3846460721
3893;213026;40747;100564;53.3892624227;257.7949123996
3894;213042;40743;100450;49.9216551341;143.1895513333
3895;213058;40753;100579;60.7050794006;271.1735051623
3896;213074;40743;100584;49.6655998309;277.2774531975
3897;213095;40740;100583;42.7031887927;277.3007379838
3898;213123;40759;100596;62.7810422044;285.6412597297
3899;213143;40772;100615;76.7649410503;300.4700922084
3900;213167;40771;100670;74.6520935911;353.0898604704
3901;213187;40764;100686;64.7183604913;368.8914819601
3902;213204;40775;100654;74.5958509294;336.4037516889
3903;213222;40772;100646;72.9281873007;327.8449461605
3904;213240;40782;100642;84.367456065;321.6321766467
3905;213260;40773;100653;76.9998033662;329.9393628674
3906;213280;40763;100655;67.3695029492;330.04271341
3907;213300;40768;100644;71.6403001439;317.8621778928
3908;213322;40763;100636;67.6206737608;308.1180853174
3909;213340;40760;100606;66.7987307115;276.5154236374
3910;213357;40750;100605;55.8581559831;274.8196885176
3911;213374;40751;100594;56.6167617981;262.8551430801
3912;213404;40745;100605;52.9108045795;274.0318731396
3913;213424;40766;100586;75.4072833422;254.8751027424
3914;213432;40742;100581;50.433365422;247.7654991364
3915;213452;40763;100610;66.9596243406;271.2442899725
3916;213480;40759;100637;60.5102603099;296.5565143057
3917;213496;40758;100646;58.0861946073;305.8165803079
3918;213512;40764;100647;66.3891031619;307.2002732024
3919;213547;40770;100640;73.9911316589;297.3158546318
3920;213567;40747;100641;50.315347311;297.1640297314
3921;213587;40757;100617;59.5906793532;272.1396966734
3922;213607;40741;100600;42.9473722034;254.2072179985
3923;213615;40743;100622;45.6548786383;274.4706454045
3924;213635;40757;100604;62.561377308;253.889598671
3925;213654;40745;100582;50.2033708301;231.9422438007
3926;213671;40746;100569;50.1358091031;218.6948114299
3927;213691;40753;100561;57.7370022783;207.7818801552
3928;213720;40730;100581;35.3246236313;226.7323809017
3929;213740;40731;100560;36.5676805466;205.3039027567
3930;213760;40735;100567;40.7914051396;211.84560933
3931;213788;40730;100573;36.3511735038;215.8407189468
3932;213807;40721;100549;26.6616997212;191.7238756287
3933;213826;40727;100563;32.657656811;204.8743431016
3934;213838;40732;100559;37.5904799117;199.83571823
3935;213858;40724;100573;29.0054368758;212.764765656
3936;213878;40736;100568;40.3608679791;206.7241678448
3937;213898;40731;100571;34.7420708509;208.6737730227
3938;213917;40725;100575;30.8012882354;211.1307963192
3939;213934;40729;100574;36.2589171319;209.0000582942
3940;213952;40733;100569;39.8872064863;203.5551766477
3941;213980;40733;100567;36.7374108934;201.3799923849
3942;214000;40708;100596;10.6832300353;228.7417355063
3943;214029;40734;100583;36.7953091864;213.8929769128
3944;214035;40735;100580;37.8933154972;209.7411590796
3945;214055;40709;100613;13.1829462697;241.4353194337
3946;214086;40738;100600;43.8328112102;227.1041134708
3947;214102;40739;100587;44.9032861706;213.4368687883
3948;214120;40735;100599;41.7381623844;225.1393350204
3949;214133;40733;100581;39.3531844256;206.5532731516
3950;214153;40739;100588;44.5008872567;213.1246685563
3951;214173;40730;100580;34.6943949281;204.741388503
3952;214209;40743;100600;46.7417758811;220.5559103505
3953;214230;40733;100610;37.9075778024;228.4101888101
3954;214247;40719;100595;24.5700245781;212.7766737851
3955;214265;40707;100556;13.6849020599;174.200754845
3956;214289;40730;100573;38.3983623213;190.3704562436
3957;214297;40733;100570;41.2682786342;186.3198259756
3958;214317;40744;100568;51.5643739316;183.0313585323
3959;214344;40721;100586;24.7567664981;201.0448684289
3960;214364;40722;100580;22.8281037606;194.8714297697
3961;214374;40721;100569;20.5451438852;183.1941224562
3962;214394;40730;100577;30.8008644792;187.7778457639
3963;214412;40716;100609;17.7717596698;217.9485562187
3964;214432;40744;100610;47.1667181775;217.5697400569
3965;214452;40731;100577;34.7628719722;184.663698096
3966;214489;40718;100559;21.6860219492;166.4632783731
3967;214509;40730;100536;33.294375633;142.835717135
3968;214529;40721;100539;23.9482653855;145.196756322
3969;214548;40718;100558;21.61508439;163.6296031747
3970;214565;40856;100552;157.2623889735;158.2635972803
3971;214590;40726;100571;25.1699523417;176.6328443766
3972;214595;40723;100551;21.723868781;155.8507737705
3973;214615;40714;100566;13.7133368297;169.0651381489
3974;214635;40728;100564;28.9137282714;165.1923636762
3975;214655;40729;100572;31.1095777166;171.28375051
3976;214676;40714;100557;17.4026677433;156.3825821454
3977;214694;40718;100546;21.8080163491;144.8860805614
3978;214712;40713;100539;16.9654927397;136.7858046989
3979;214747;40715;100546;17.717007074;143.2537376568
3980;214767;40715;100553;15.945690764;150.0992541428
3981;214787;40721;100562;20.1445002175;158.9035411148
3982;214809;40736;100558;34.2339012616;154.1610036229
3983;214816;40739;100559;37.0106095906;154.3040192529
3984;214836;40730;100580;28.0925737761;173.6419249641
3985;214853;40741;100558;38.915495464;151.3511022617
3986;214875;40721;100562;18.2373723158;155.1871090982
3987;214895;40720;100549;18.921488565;140.7033203725
3988;214915;40724;100554;24.5858391419;144.1980645921
3989;214941;40711;100549;12.7207419113;138.2818509415
3990;214961;40701;100542;3.1078377558;130.835684699
3991;214977;40706;100533;8.6369735162;120.9498575718
3992;214993;40700;100545;1.5055557684;132.5668988297
3993;215024;40699;100527;-4.2791240076;114.7711334506
3994;215029;40693;100533;-10.3836959228;120.1247412983
3995;215049;40708;100517;5.7140422855;103.1122091298
3996;215069;40710;100534;8.8017187363;119.0172784898
3997;215094;40720;100522;19.1677574831;106.4391596078
3998;215114;40708;100535;5.9082287408;119.7870780605
3999;215150;40714;100529;6.7361329868;114.0604938568
4000;215166;40705;100539;-1.0821510089;122.2225338973
4001;215182;40786;100537;80.71912659;118.8774576477
4002;215206;40696;100537;-8.3677039852;118.3031417556
4003;215226;40703;100538;-0.9778006818;119.1395208933
4004;215247;40704;100524;0.837844757;104.0960643996
4005;215267;40711;100529;8.6467043977;107.900024617
4006;215287;40705;100514;1.2491545965;93.539611069
4007;215303;40699;100515;-5.4721511975;94.6072948347
4008;215319;40707;100512;2.8648542285;90.7824838988
4009;215335;40708;100525;4.2494828517;103.0649797823
4010;215367;40697;100539;-6.5173755837;116.6163303816
4011;215387;40708;100527;4.4411545435;104.306186943
4012;215407;40708;100531;4.3996215;107.9786736656
4013;215430;40707;100515;4.3413116986;90.5900076878
4014;215447;40700;100511;-2.1732345608;85.6647734405
4015;215464;40697;100506;-5.3927743426;80.5896082689
4016;215486;40702;100483;-1.4244512936;57.5444816989
4017;215506;40685;100499;-19.3507851751;73.3436992832
4018;215528;40711;100489;6.0751833056;63.1459038717
4019;215548;40705;100524;0.3554146214;97.6767790362
4020;215564;40696;100493;-8.1853439126;67.5269811939
4021;215582;40696;100499;-7.2518184626;73.866547044
4022;215598;40709;100500;6.3991618359;74.3102379528
4023;215615;40700;100511;-2.1618276795;85.1438816832
4024;215634;40707;100510;4.2901200378;83.8209037718
4025;215670;40712;100485;11.3444390809;56.4942365242
4026;215683;40708;100498;7.6320605233;68.7466151959
4027;215703;40696;100560;-5.3938165986;130.5519728621
4028;215723;40702;100482;-0.4500427921;52.7506255628
4029;215746;40688;100483;-14.3296874973;53.1002800082
4030;215765;40704;100492;1.9286281484;62.8410649773
4031;215784;40705;100488;3.4208545242;59.4420098515
4032;215808;40708;100512;5.6135462469;82.4555729288
4033;215828;40727;100531;23.7350779484;100.3520457835
4034;215848;40718;100523;13.9020425609;91.2910334571
4035;215852;40718;100523;13.7027218007;90.7127740648
4036;215872;40718;100522;12.3138911634;89.7638595156
4037;215905;40713;100504;8.5531184169;69.9706767986
4038;215921;40725;100538;20.7083920634;103.1702290593
4039;215941;40713;100520;7.6371338108;85.6800281398
4040;215963;40721;100513;15.8621173464;78.5608732317
4041;215971;40719;100530;13.9499534948;95.0950502589
4042;215991;40713;100529;8.1555440257;93.4320969837
4043;216011;40715;100541;10.3512070871;104.7115068018
4044;216040;40728;100534;23.4614894694;97.5431480816
4045;216056;40724;100546;19.222765064;109.3208555226
4046;216087;40735;100550;29.7145198874;112.1673268881
4047;216097;40717;100547;11.4660818245;108.4264625899
4048;216117;40732;100560;25.5606559646;120.8296028885
4049;216151;40739;100563;32.4001389935;123.4990404272
4050;216171;40746;100564;39.2620574629;124.0557184316
4051;216192;40738;100575;30.5298231837;134.6132631238
4052;216210;40815;100586;106.8360750567;144.7860754857
4053;216226;40721;100626;13.5552576472;183.7151535307
4054;216240;40731;100572;23.6157311334;129.2385542268
4055;216260;40741;100582;33.5459389956;138.8624032972
4056;216280;40753;100563;45.4168798903;119.5847402944
4057;216300;40740;100566;33.3300068921;121.2480121464
4058;216316;40729;100566;22.4164474902;120.5047653646
4059;216347;40732;100565;22.9222678926;119.2876919113
4060;216363;40706;100561;-2.8126390451;113.1506193777
4061;216379;40731;100557;23.3616963894;107.5294678993
4062;216394;40756;100552;47.2030725364;102.7052108485
4063;216414;40739;100540;28.3527930177;91.5072172092
4064;216450;40753;100558;44.8127687287;108.8119604258
4065;216470;40748;100582;41.3040680265;131.9842412952
4066;216489;40755;100573;49.8991451328;121.8601250704
4067;216506;40777;100590;71.5136716413;138.3932921745
4068;216523;40747;100580;38.5202945526;129.4571107821
4069;216549;40753;100558;43.2226017552;106.6244794325
4070;216569;40753;100589;42.5820073626;136.372179543
4071;216589;40759;100599;47.9123871794;145.0733184875
4072;216602;40766;100623;54.2680007797;168.3046626305
4073;216622;40757;100595;44.3954577077;140.031386457
4074;216639;40753;100596;40.3279315488;139.9671203254
4075;216657;40757;100585;44.0013619835;127.4788701974
4076;216674;40765;100580;52.6642934253;121.0995075406
4077;216712;40750;100594;37.8602651803;135.7154962285
4078;216732;40758;100590;45.7526643459;131.8713339245
4079;216743;40755;100589;42.9352081759;130.3907312806
4080;216763;40742;100665;30.978816328;205.2595287359
4081;216782;40766;100595;55.237964511;134.3309790887
4082;216799;40752;100595;40.9465171615;133.6918585372
4083;216816;40754;100586;43.1281587744;124.0561330665
4084;216832;40762;100566;50.9037966095;103.3800546368
4085;216862;40750;100584;38.1602446076;120.7667993866
4086;216888;40761;100586;48.5708811874;122.3964983115
4087;216908;40764;100584;51.1887663912;120.004719324
4088;216928;40763;100570;49.8128141736;105.6859609796
4089;216946;40750;100574;36.3739545051;109.535101999
4090;216963;40769;100564;54.2039298108;99.7520153245
4091;216988;40753;100550;38.2195145127;84.9771008642
4092;216995;40757;100544;42.0606672922;78.5285589829
4093;217015;40759;100541;43.7776437585;75.1975768552
4094;217035;40751;100515;35.5356268299;48.9984655269
4095;217055;40748;100487;32.3094114733;20.940565644
4096;217089;40740;100504;25.8808374075;35.5604838394
4097;217111;40741;100495;29.0640562901;25.5823606007
4098;217133;40740;100472;27.8855460305;3.1151584073
4099;217152;40741;100443;27.9985104645;-25.0033077124
4100;217172;40715;100443;1.2544549044;-24.134685361
4101;217180;40745;100462;30.9459414875;-5.0323174845
4102;217200;40781;100443;66.4985710002;-24.2735170049
4103;217220;40735;100473;20.282731327;5.3346842746
4104;217239;40737;100479;20.064007308;11.868952847
4105;217257;40739;100465;25.4972218367;-2.4530228567
4106;217276;40749;100467;35.8995886789;-1.4683964274
4107;217299;40743;100476;28.278180437;7.5435945546
4108;217319;40754;100467;37.147717413;-0.6318326024
4109;217339;40750;100475;31.0380898303;8.1527408523
4110;217364;40751;100492;31.5212840469;24.3282274196
4111;217382;40747;100492;28.0997767724;24.0901981924
4112;217400;40768;100495;49.7890554906;26.3572786879
4113;217417;40746;100499;30.0951112236;29.7360250911
4114;217441;40754;100474;37.2833690905;5.3366746183
4115;217466;40756;100471;39.1044162155;2.2272095871
4116;217486;40749;100483;32.0563840039;14.0116086206
4117;217506;40757;100492;39.9690301198;22.7513923823
4118;217529;40763;100473;47.2899674256;3.9818796387
4119;217549;40753;100492;38.124142288;22.3742838971
4120;217565;40759;100487;44.3785056592;17.4061692063
4121;217584;40757;100473;41.53811493;3.8452811427
4122;217604;40769;100487;52.4595270274;18.2630378002
4123;217626;40762;100504;44.6992890933;35.3198035295
4124;217646;40754;100514;36.2221120326;45.1357838278
4125;217674;40767;100512;48.4011564546;42.9284882301
4126;217692;40767;100529;48.2528480129;59.3298077843
4127;217710;40765;100482;46.2031060928;11.6230199762
4128;217727;40779;100517;60.3086669491;46.0956123772
4129;217749;40771;100517;52.354573134;45.6162794673
4130;217760;40761;100511;41.6584800065;39.866099047
4131;217780;40774;100492;53.2215904331;21.816660163
4132;217797;40778;100515;57.1488122378;44.3459814097
4133;217835;40771;100512;49.0805776558;41.5280688725
4134;217855;40776;100497;53.225624338;26.72740558
4135;217871;40765;100502;42.0543310902;31.7123631064
4136;217885;40763;100421;40.1254484424;-49.1984850072
4137;217905;40779;100468;56.2760902371;-2.4796801656
4138;217927;40769;100485;45.6320588769;14.5506288449
4139;217947;40766;100455;41.9626119431;-15.239362162
4140;217964;40755;100444;31.6764405136;-27.356830396
4141;217980;40770;100426;47.2287329086;-45.951474402
4142;217996;40762;100433;39.1454623266;-39.060854058
4143;218027;40780;100432;57.418969075;-39.5103980565
4144;218053;40760;100411;36.5430618824;-59.951599662
4145;218073;40760;100399;35.6984014844;-71.3933380148
4146;218081;40763;100395;38.2497347705;-74.9406124467
4147;218101;40774;100409;49.1853619885;-60.6332840336
4148;218121;40753;100405;28.3214254771;-64.3293721117
4149;218137;40762;100407;34.7117362919;-61.5153492546
4150;218172;40763;100423;35.5877068348;-45.3081102286
4151;218195;40766;100421;38.3158436144;-46.5373135493
4152;218215;40784;100420;55.9451779695;-46.7747366074
4153;218235;40778;100421;49.6058870403;-45.0183420283
4154;218240;40779;100443;50.2888948652;-22.8007406578
4155;218260;40777;100417;47.0428393327;-48.6873627539
4156;218278;40773;100460;40.9896424421;-5.5466652555
4157;218311;40786;100467;58.3049709456;-2.632729521
